Question Administered to all Respondents,Questions Administered to Service Providers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Questions Administered to Service Recipients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please indicate your involvement with ABA,Please indicate your age:,Please indicate your gender:,Please indicate your annual household income (total income before tax) within the following ranges:,Please indicate your highest level of education achieved:,What is your immigrant status:,What is your immigrant status:,What is your visible minority status (select all that apply):,"What is your ethnic origin (note: ""ethnic origin"" refers to the ethnic or cultural origins of your ancestors; select all that apply):",What is your North American Aboriginal origin (select all that apply):,What is your North American origin (select all that apply):,What is your European origin (select all that apply):,What is your African origin (select all that apply):,What is your Asian origin (select all that apply):,What is your first language: - Selected Choice,What is your first language: - other - Text,What languages you are able to speak (select all that apply): - Selected Choice,What languages you are able to speak (select all that apply): - other - Text,"Consulting the previous map of Ontario, in which region do you primarily work:",What is your current professional credential:,What is your primary employment role:,What is your primary work setting:,Which population do you primarily work with:,How comfortable are you working with CLD individuals: - How comfortable are you working with CLD individuals?,How do you perceive your skills in working with CLD individuals: - How do you perceive your skills in working with CLD individuals?,How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations: - How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations?,How much training have you received in working with CLD individuals through work/continuing education: - continuing education,How much training have you received in working with CLD individuals through work/continuing education: - training from employers,How much training have you received in working with CLD individuals in college/undergrad: - ABA coursework,How much training have you received in working with CLD individuals in college/undergrad: - non-ABA coursework,How much training have you received in working with CLD individuals in college/undergrad: - hands-on,How much training have you received in working with CLD individuals in your master's: - ABA coursework,How much training have you received in working with CLD individuals in your master's: - non-ABA coursework,How much training have you received in working with CLD individuals in your master's: - hands-on,How much training have you received in working with CLD individuals in your doctorate: - ABA coursework,How much training have you received in working with CLD individuals in your doctorate: - non-ABA coursework,How much training have you received in working with CLD individuals in your doctorate: - hands-on,Approximately what proportion of your clients come from CLD backgrounds:,"How often do you engage in the following behaviours with your clients: - When working with clients who have immigrated from another country, how often do you educate yourself on their countries' customs, values, beliefs, and behaviours?",How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their spiritual beliefs?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their use of natural/nonmedical treatments?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about their dietary restrictions?,How often do you engage in the following behaviours with your clients: - How often do you ask your clients about gestures or nonverbal communication that is important to them or offensive to them?,How often do you engage in the following behaviours with your clients: - How often do you ask caregivers or clients about their beliefs of the client's disorder or diagnosis?,How often do you engage in the following behaviours with your clients: - How often do you ask caregivers or clients about their preference for male vs. female therapists or BCBAs?,How often do you engage in the following behaviours with your clients: - How often do you ask whether the treatment goals and procedures align with the families' values and beliefs?,How often do you engage in the following behaviours with your clients: - How often do you work with a translator if English is a second language?,How often do you reflect on your own culture and how that may impact your assessment and treatment process?,What is your relationship to the person who receives ABA services?,What is your responsibility to the child who receives ABA services:,Please indicate your age:,Please indicate your gender:,Please indicate your annual household income (total income before tax) within the following ranges:,What is your highest level of education achieved:,What is your immigrant status:,What is your immigrant status:,What is your visible minority status (select all that apply):,"What is your ethnic origin (note: ""ethnic origin"" refers to the ethnic or cultural origins of your ancestors; select all that apply):",What is your North American Aboriginal origin (select all that apply):,What is your North American origin (select all that apply):,What is your European origin (select all that apply):,What is your African origin (select all that apply):,What is your Asian origin (select all that apply):,What is your first language: - Selected Choice,What is your first language: - other - Text,What languages you are able to speak (select all that apply): - Selected Choice,What languages you are able to speak (select all that apply): - other - Text,What area do you/your child receives ABA services for (select all that apply) :,"Consulting the previous map of Ontario, in which region do you live:",How skilled do you perceive ABA providers to be in working with CLD individuals:,How important do you believe it is for ABA providers to be educated/trained in providing services for CLD populations:,Approximately what proportion of ABA providers that you've worked with come from CLD backgrounds:,"How often do ABA providers do the following when providing services for you/your family: - If you have immigrated from another country, how often do your providers educate themselves on your country's customs, values, beliefs, and behaviours?",How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your spiritual beliefs?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your use of natural/nonmedical treatments?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your dietary restrictions?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about gestures or nonverbal communication that is important to you or offensive to you?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your beliefs of the client's disorder or diagnosis?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask about your preference for male vs. female therapists or behaviour analysts?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers ask whether the treatment goals and procedures align with your family's values and beliefs?,How often do ABA providers do the following when providing services for you/your family: - How often do your providers work with a translator if English is your second language?
I am an ABA service provider,25-29,female,"$45,000 - $49,999",Master's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",client's home,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,extremely important,none at all,none at all,not applicable,a little,a little,a little,a little,a little,,,,40-49%,rarely,never,sometimes,most times,rarely,sometimes,rarely,most times,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,male,"$100,000 +",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3507, Toronto Central",BCBA,supervisor,residential facility,Intellectual Disability,moderately comfortable,moderately skilled,extremely important,a little,a little,none at all,a moderate amount,a moderate amount,a little,a little,a little,,,,10-19%,most times,most times,sometimes,every time,rarely,rarely,never,most times,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,"$100,000 +",Doctoral,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,other",Spanish,"Autism Spectrum Disorder,special education","3503, Waterloo Wellington",moderately skilled,extremely important,less than 10%,never,never,rarely,never,never,never,never,rarely,not applicable
I am an ABA service provider,20-24,female,"$35,000 - $39,999",university certificate or diploma above a Bachelor level,immigrant,second generation,"not a visible minority,Filipino","European,Asian",,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,"East and Southeast Asian (e.g., Chinese, Indonesian, Japanese, etc.)",English,,English,,"3508, Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,extremely important,none at all,none at all,none at all,none at all,a moderate amount,,,,,,,20-29%,rarely,never,never,most times,never,never,rarely,rarely,never,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",45-49,female,prefer not to answer,Bachelor's,prefer not to answer,,South Asian,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",English,,"English,other",urdu,"Autism Spectrum Disorder,other","3505, Central West",moderately skilled,very important,80-89%,most times,sometimes,sometimes,most times,most times,most times,never,most times,not applicable
I am an ABA service provider,40-44,female,"$100,000 +",Master's,immigrant,first generation,not a visible minority,"Canadian/American,European",,American,"British Isles (e.g., English, Irish, Scottish, etc.),Western European (e.g., Austrian, Dutch, German, etc.),Northern European (e.g., Danish, Icelandic, Swedish, etc.)",,,English,,English,,"3507, Toronto Central",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,a lot,a lot,none at all,a little,a moderate amount,none at all,a little,a moderate amount,,,,80-89%,every time,sometimes,every time,every time,sometimes,most times,rarely,every time,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am in the process of becoming an ABA service provider,25-29,male,"$50,000 - $54,999",Master's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,English,,"3507, Toronto Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,student,hospital,gerontology,moderately comfortable,moderately skilled,extremely important,a great deal,a moderate amount,none at all,a little,a little,a moderate amount,a great deal,a lot,,,,60-69%,most times,rarely,most times,most times,rarely,most times,rarely,most times,most times,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Doctoral,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,"3507, Toronto Central",BCBA-D,supervisor,centre/clinic,Autism Spectrum Disorder,somewhat uncomfortable,moderately skilled,extremely important,a moderate amount,a little,not applicable,none at all,not applicable,a little,a little,a little,a little,a little,a little,70-79%,most times,rarely,every time,every time,most times,most times,not applicable,every time,sometimes,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None of the above apply to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,64+,male,"$100,000 +",Doctoral,immigrant,first generation,Latin American,"European,Latin, Central, and South American",,,French,,,other,Spanish,"English,other",Italian,"3502, South West",BCBA-D,supervisor,client's home,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,,a great deal,a little,a lot,a great deal,none at all,a lot,a great deal,a moderate amount,a lot,a great deal,80-89%,most times,never,sometimes,most times,rarely,every time,never,every time,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.),French,Western European (e.g., Austrian, Dutch, German, etc.),Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,French,,"3501, Erie St. Clair",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,a little,a little,a little,a little,a lot,a little,a little,a lot,,,,10-19%,rarely,sometimes,sometimes,sometimes,rarely,rarely,rarely,rarely,most times,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$30,000 - $34,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"Western European (e.g., Austrian, Dutch, German, etc.)",,,English,,other,"Spanish, Dutch","3506, Mississauga Halton",RBT,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,extremely uncomfortable,moderately skilled,moderately important,none at all,none at all,none at all,none at all,none at all,,,,,,,60-69%,most times,not applicable,not applicable,every time,never,most times,never,every time,never,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$40,000 - $44,999",Master's,non-immigrant,,"not a visible minority,other",European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,English,,"3503, Waterloo Wellington",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a great deal,a lot,none at all,none at all,none at all,a little,a little,a moderate amount,,,,60-69%,most times,sometimes,rarely,every time,most times,rarely,sometimes,every time,never,little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$30,000 - $34,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3506, Mississauga Halton",RBT,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,very important,a moderate amount,not applicable,a little,a moderate amount,a moderate amount,,,,,,,30-39%,sometimes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$90,000 - $99,999",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3511, Champlain",BCBA,supervisor,community,Intellectual Disability,extremely uncomfortable,extremely skilled,extremely important,none at all,a great deal,none at all,none at all,none at all,none at all,none at all,a little,,,,10-19%,every time,sometimes,rarely,every time,rarely,most times,rarely,every time,most times,extensively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$90,000 - $99,999",Master's,non-immigrant,,South Asian,Asian,,,,,"South Asian origins (e.g., Bangladeshi, Pakistani, Tamil, etc.)",English,,"English,other",Bengali,"3506, Mississauga Halton",BCBA,supervisor,client's home,Autism Spectrum Disorder,moderately comfortable,extremely skilled,extremely important,a moderate amount,a little,a little,a little,a little,none at all,none at all,a little,,,,70-79%,every time,never,rarely,every time,every time,rarely,rarely,every time,sometimes,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,20-24,female,"$20,000 - $24,999",Bachelor's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,none at all,none at all,not applicable,a little,none at all,,,,,,,10-19%,rarely,rarely,rarely,every time,never,never,not applicable,every time,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$45,000 - $49,999",Bachelor's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a moderate amount,a moderate amount,a moderate amount,a moderate amount,a little,,,,,,,10-19%,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,rarely,sometimes,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,20-24,female,"$30,000 - $34,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,extremely important,a lot,a little,a moderate amount,a lot,a little,,,,,,,less than 10%,not applicable,rarely,rarely,every time,sometimes,never,sometimes,every time,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$50,000 - $54,999",Bachelor's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",other,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a moderate amount,a moderate amount,none at all,,,,,,,,,10-19%,rarely,rarely,every time,every time,every time,every time,sometimes,most times,never,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,"Canadian/American,Latin, Central, and South American",,Canadian,,,,English,,"English,French",,"3511, Champlain",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,none at all,a little,none at all,none at all,none at all,none at all,none at all,none at all,,,,10-19%,rarely,never,never,rarely,never,rarely,never,sometimes,sometimes,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3502, South West",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,a moderate amount,a moderate amount,a little,none at all,a little,a lot,a moderate amount,a little,,,,60-69%,most times,sometimes,sometimes,every time,most times,most times,every time,every time,sometimes,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,"English,other",minimal Italian,"3503, Waterloo Wellington",BCBA,supervisor,client's home,Autism Spectrum Disorder,extremely comfortable,moderately skilled,very important,a little,a lot,a moderate amount,a moderate amount,a lot,a moderate amount,a moderate amount,a lot,,,,40-49%,sometimes,rarely,rarely,most times,rarely,rarely,sometimes,most times,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",30-34,female,"$100,000 +",Master's,immigrant,first generation,other,European,,,"Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,"English,other","Romanian, Spanish, Italian",Autism Spectrum Disorder,"3503, Waterloo Wellington",moderately skilled,very important,50-59%,most times,rarely,rarely,most times,rarely,never,never,most times,unsure
I am an ABA service provider,25-29,female,"$70,000 - $79,999",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3507, Toronto Central",BCBA,supervisor,private school,Autism Spectrum Disorder,moderately comfortable,moderately skilled,very important,a moderate amount,none at all,a moderate amount,a little,a little,a moderate amount,a moderate amount,a moderate amount,,,,30-39%,sometimes,rarely,most times,every time,sometimes,sometimes,rarely,every time,rarely,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am in the process of becoming an ABA service provider,20-24,female,"$80,000 - $89,999",Bachelor's,immigrant,first generation,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French",,"3508, Central",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",public school,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,none at all,a moderate amount,a little,a lot,none at all,,,,,,,20-29%,sometimes,rarely,every time,every time,every time,every time,sometimes,most times,never,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",30-34,female,"$90,000 - $99,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,"Canadian,American","Western European (e.g., Austrian, Dutch, German, etc.)",,,English,,English,,Autism Spectrum Disorder,"3501, Erie St. Clair",extremely skilled,extremely important,90% or more,not applicable,sometimes,sometimes,most times,most times,most times,most times,most times,most times
I am an ABA service provider,35-39,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,"European,Caribbean,Asian",,,"British Isles (e.g., English, Irish, Scottish, etc.)",,"East and Southeast Asian (e.g., Chinese, Indonesian, Japanese, etc.)",English,,English,,"3509, Central East",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,somewhat uncomfortable,moderately skilled,extremely important,none at all,none at all,none at all,none at all,none at all,none at all,none at all,none at all,,,,50-59%,most times,sometimes,sometimes,most times,rarely,sometimes,rarely,sometimes,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,45-49,female,"$80,000 - $89,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3502, South West",BCaBA,supervisor,client's home,Autism Spectrum Disorder,moderately comfortable,moderately skilled,extremely important,a little,a little,a little,a little,a lot,,,,,,,30-39%,rarely,sometimes,most times,most times,rarely,sometimes,every time,every time,never,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"Western European (e.g., Austrian, Dutch, German, etc.)",,,English,,English,,"3502, South West",BCBA,supervisor,client's home,Autism Spectrum Disorder,neither comfortable nor uncomfortable,moderately skilled,extremely important,a little,none at all,none at all,none at all,a moderate amount,none at all,a little,a moderate amount,,,,30-39%,rarely,never,rarely,most times,never,never,most times,rarely,never,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$50,000 - $54,999",Master's,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3502, South West",BCBA,"practitioner (i.e., direct services)",client's home,Autism Spectrum Disorder,neither comfortable nor uncomfortable,moderately skilled,moderately important,a moderate amount,a little,a moderate amount,a little,a lot,a lot,a lot,a moderate amount,,,,50-59%,sometimes,never,rarely,most times,sometimes,never,never,never,never,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,prefer not to answer,Master's,non-immigrant,,other,European,,,"Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,"English,French",,"3507, Toronto Central",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,extremely skilled,extremely important,none at all,none at all,none at all,none at all,none at all,none at all,none at all,none at all,,,,80-89%,most times,every time,sometimes,every time,sometimes,sometimes,rarely,most times,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$40,000 - $44,999",college diploma,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,"3506, Mississauga Halton",RBT,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,moderately comfortable,moderately skilled,very important,a lot,a moderate amount,none at all,none at all,a moderate amount,,,,,,,80-89%,every time,never,rarely,never,never,never,never,sometimes,never,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,40-44,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.),Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,English,,"3508, Central",BCBA,supervisor,public school,Autism Spectrum Disorder,somewhat uncomfortable,moderately skilled,extremely important,a little,a moderate amount,a little,a moderate amount,a little,a moderate amount,a little,a moderate amount,,,,50-59%,rarely,most times,sometimes,every time,never,sometimes,never,every time,most times,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,35-39,female,"$80,000 - $89,999",Master's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,"English,French,other",ASL,"3504, Hamilton Niagara Haldimand Brant",currently pursing RBT/BCaBA/BCBA/BCBA-D,other,community,Intellectual Disability,extremely comfortable,moderately skilled,extremely important,a lot,none at all,a great deal,a moderate amount,a moderate amount,a lot,a moderate amount,a moderate amount,,,,20-29%,most times,sometimes,most times,most times,sometimes,sometimes,sometimes,most times,rarely,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$45,000 - $49,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,European,,,"Southern European (e.g., Italian, Portuguese, Spanish, etc.)",,,English,,English,,"3509, Central East",currently pursing RBT/BCaBA/BCBA/BCBA-D,"practitioner (i.e., direct services)",centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,a moderate amount,a moderate amount,a little,a little,a moderate amount,,,,,,,50-59%,rarely,rarely,rarely,every time,rarely,sometimes,never,not applicable,not applicable,little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,55-59,female,"$35,000 - $39,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,"Canadian/American,European",,"Canadian,American","British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3509, Central East",RBT,"practitioner (i.e., direct services)",client's home,Autism Spectrum Disorder,extremely comfortable,moderately skilled,very important,a moderate amount,a little,,a lot,a moderate amount,,,,,,,less than 10%,every time,sometimes,rarely,most times,sometimes,sometimes,rarely,rarely,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am the caregiver of an ABA service recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am the mother of a child who receives ABA services,"I am the primary caregiver (i.e., I am the adult who spends the most time caring for this child)",40-44,female,prefer not to answer,university certificate or diploma below a Bachelor level,non-immigrant,,not a visible minority,Canadian/American,,Canadian,,,,English,,English,,Autism Spectrum Disorder,"3504, Hamilton Niagara Haldimand Brant",slightly unskilled,very important,20-29%,not applicable,rarely,most times,every time,most times,sometimes,most times,most times,not applicable
I am an ABA service provider,25-29,female,"$45,000 - $49,999",Bachelor's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3509, Central East",BCaBA,supervisor,centre/clinic,Autism Spectrum Disorder,moderately comfortable,neither skilled nor unskilled,very important,a little,none at all,a little,none at all,none at all,,,,,,,30-39%,rarely,rarely,rarely,most times,never,never,never,most times,never,little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,30-34,female,"$90,000 - $99,999",university certificate or diploma above a Bachelor level,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.),Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,"English,French",,"3504, Hamilton Niagara Haldimand Brant",BCaBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely comfortable,moderately skilled,extremely important,none at all,a little,none at all,none at all,a moderate amount,,,,,,,50-59%,sometimes,sometimes,sometimes,every time,most times,rarely,every time,most times,sometimes,moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,20-24,female,"$40,000 - $44,999",college diploma,non-immigrant,,not a visible minority,European,,,"British Isles (e.g., English, Irish, Scottish, etc.)",,,English,,English,,"3504, Hamilton Niagara Haldimand Brant",other,lecturer/instructor,centre/clinic,Autism Spectrum Disorder,somewhat uncomfortable,neither skilled nor unskilled,very important,a moderate amount,a little,a moderate amount,a moderate amount,a moderate amount,,,,,,,less than 10%,sometimes,sometimes,sometimes,every time,most times,sometimes,sometimes,every time,never,some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am an ABA service provider,25-29,female,"$100,000 +",Master's,non-immigrant,,not a visible minority,"Canadian/American,European",,Canadian,"British Isles (e.g., English, Irish, Scottish, etc.),Western European (e.g., Austrian, Dutch, German, etc.),Eastern European (e.g., Hungarian, Polish, Russian, etc.)",,,English,,English,,"3509, Central East",BCBA,supervisor,centre/clinic,Autism Spectrum Disorder,extremely uncomfortable,moderately skilled,extremely important,a little,a little,a moderate amount,a lot,a moderate amount,a little,a little,a little,,,,80-89%,sometimes,every time,never,every time,never,rarely,never,most times,most times,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
